Date,OpenRSI,OpenSMA3,Diff_OpenSMA3,OpenEMA5,Diff_OpenEMA5,Movement_OpenEMA5,Diff_Close,Movement_Close,CloseRSI,Diff_CloseRSI,Movement_closeRSI,CloseEMA5,Diff_CloseEMA5,Movement_Diff_CloseEMA5,CloseSMA3,Diff_CloseSMA3,Movement_closeSMA3,DJI_Volume,DJI_Diff_OpenSMA3,Gold_OpenRSI,Gold_Diff_Open,Gold_Movement_Open,Gold_CloseRSI,usdeur_Open,usdeur_Adj_Close,usdeur_Diff_OpenSMA3,oil_Volume,oil_Diff_OpenSMA3,usdcny_Open,usdcny_High,usdcny_Close,Close
2020-10-23,100.0,99.80999755859375,-0.01236724853515625,99.83994148873586,-0.014971965071026716,-1.0,0.04000091552734375,1.0,100.0,100.0,1.0,99.81918062560227,-0.0145898550374568,-1.0,99.78810119628906,-0.019032796223953596,-1.0,347300000,54.60026041666788,0.0,-24.4000244140625,-1.0,100.0,0.8464499711990356,0.8463799953460693,-0.0011033415794372559,268931,-0.7900009155273438,6.683499813079834,6.6915998458862305,6.683499813079834,99.79000091552734
2020-10-26,100.0,99.82666524251302,0.016667683919266096,99.85662745570673,0.01668596697086855,1.0,0.06999969482421875,1.0,100.0,0.0,0.0,99.83278728718538,0.01360666158311119,1.0,99.8000005086263,0.011899312337234846,1.0,404150000,-28.27994791666788,0.0,-4.4000244140625,-1.0,100.0,0.843999981880188,0.8439900279045105,-0.00045333305994665896,360184,-1.2899971008300781,6.685800075531006,6.713200092315674,6.685699939727783,99.86000061035156
2020-10-27,100.0,99.87666575113933,0.05000050862631156,99.88108507219641,0.024457616489684142,1.0,0.05500030517578125,1.0,100.0,0.0,0.0,99.86019182996604,0.027404542780658403,1.0,99.85500081380208,0.05500030517578125,1.0,366400000,-182.080078125,100.0,9.0999755859375,1.0,100.0,0.846780002117157,0.846780002117157,0.0009966691335042688,339535,1.0099983215332031,6.711299896240234,6.722700119018555,6.711299896240234,99.91500091552734
2020-10-28,0.0,99.91000111897786,0.03333536783853219,99.89072460216741,0.009639529970996819,1.0,-0.029998779296875,-1.0,0.0,-100.0,-1.0,99.8684619320542,0.00827010208816148,1.0,99.8866678873698,0.03166707356771781,1.0,496150000,-435.8365885416679,0.0,-33.699951171875,-1.0,0.0,0.8487799763679504,0.8485999703407288,0.000776668389638191,489954,-2.1800003051757812,6.704400062561035,6.729000091552734,6.704400062561035,99.88500213623047
2020-10-29,0.0,99.8866678873698,-0.023333231608063443,99.86714963305303,-0.023574969114378064,-1.0,-0.1150054931640625,-1.0,0.0,0.0,0.0,99.83564016905828,-0.032821762995922654,-1.0,99.8566665649414,-0.030001322428390154,-1.0,419770000,-568.2799479166642,100.0,5.199951171875,1.0,0.0,0.8512499928474426,0.8511599898338318,0.002416670322418213,568816,-1.220001220703125,6.72790002822876,6.728300094604492,6.72790002822876,99.7699966430664
2020-10-30,0.0,99.80996704101562,-0.0767008463541714,99.81139901073979,-0.05575062231324068,-1.0,-0.070098876953125,-1.0,0.0,0.0,0.0,99.79039270140996,-0.045247467648323436,-1.0,99.78496551513672,-0.0717010498046875,-1.0,504820000,-359.63671875,0.0,-13.2999267578125,-1.0,100.0,0.8564000129699707,0.8562600016593933,0.0032066702842712402,388971,-0.37999725341796875,6.714000225067139,6.714399814605713,6.714000225067139,99.69989776611328
2020-11-02,100.0,99.74076588948567,-0.06920115152995265,99.77506607633305,-0.03633293440674379,-1.0,0.00250244140625,1.0,100.0,100.0,1.0,99.76106187011317,-0.029330831296789484,-1.0,99.7240982055664,-0.0608673095703125,-1.0,379990000,-136.95377604166788,100.0,10.0999755859375,1.0,100.0,0.8589199781417847,0.8589500188827515,0.003380000591278076,489204,1.0200004577636719,6.691699981689453,6.69950008392334,6.6890997886657715,99.70240020751953
2020-11-03,0.0,99.68909962972005,-0.051666259765625,99.73837768939782,-0.036688386935225026,-1.0,-0.0373992919921875,-1.0,0.0,-100.0,-1.0,99.7290415519179,-0.03202031819526496,-1.0,99.68909962972005,-0.034998575846358904,-1.0,350980000,219.236328125,100.0,18.5999755859375,1.0,100.0,0.8589000105857849,0.8589000105857849,0.0025500059127807617,410611,0.8499984741210938,6.689700126647949,6.695700168609619,6.689700126647949,99.66500091552734
2020-11-04,100.0,99.77580006917317,0.086700439453125,99.81225148775611,0.07387379835829222,1.0,0.3097991943359375,1.0,100.0,100.0,1.0,99.81096107123304,0.08191951931513586,1.0,99.78073374430339,0.09163411458334281,1.0,447860000,313.5201822916679,100.0,2.300048828125,1.0,0.0,0.8500099778175354,0.8501799702644348,-0.0021300117174783972,437000,1.4900016784667969,6.676499843597412,6.753200054168701,6.676599979400635,99.97480010986328
2020-11-05,100.0,99.87456766764323,0.09876759847006156,99.87440199281399,0.062150505057871896,1.0,0.02390289306640625,1.0,100.0,0.0,0.0,99.87354171513194,0.06258064389889739,1.0,99.87950134277344,0.09876759847004735,1.0,390140000,464.02994791666424,100.0,7.89990234375,1.0,100.0,0.8525199890136719,0.8523200154304504,-0.002133329709370968,298366,-0.3600006103515625,6.6519999504089355,6.660999774932861,6.6519999504089355,99.99870300292969
2020-11-06,0.0,99.94956715901692,0.07499949137368844,99.87960112509214,0.005199132278150387,1.0,-0.093902587890625,-1.0,0.0,-100.0,-1.0,99.88396128176765,0.010419566635718525,1.0,99.95943450927734,0.07993316650390625,1.0,326710000,420.1471354166679,100.0,39.10009765625,1.0,100.0,0.8464400172233582,0.8461999893188477,-0.004153331120808845,411026,-1.6500015258789062,6.605199813842773,6.636499881744385,6.605199813842773,99.90480041503906
2020-11-09,0.0,99.8662338256836,-0.0833333333333286,99.82306711155232,-0.05653401353981735,-1.0,-0.15850067138671875,-1.0,0.0,0.0,0.0,99.8380741023959,-0.04588717937176057,-1.0,99.88326772054036,-0.0761667887369839,-1.0,673310000,651.6901041666679,100.0,14.7999267578125,1.0,0.0,0.8408200144767761,0.8408300280570984,-0.0030633211135864258,622921,3.1500015258789062,6.610499858856201,6.629000186920166,6.610400199890137,99.74629974365234
2020-11-10,0.0,99.76300048828125,-0.10323333740234375,99.77837907127578,-0.044688040276540164,-1.0,-0.10630035400390625,-1.0,0.0,0.0,0.0,99.77204919814675,-0.0660249042491472,-1.0,99.76369984944661,-0.11956787109375,-1.0,526980000,390.2669270833321,0.0,-76.2999267578125,-1.0,100.0,0.8457900285720825,0.8454999923706055,-0.002243320147196526,457045,1.0699996948242188,6.6280999183654785,6.628600120544434,6.6280999183654785,99.63999938964844
2020-11-11,0.0,99.68933359781902,-0.07366689046223485,99.74191895360444,-0.036460117671339276,-1.0,0.01529693603515625,1.0,100.0,100.0,1.0,99.73313157399238,-0.03891762415436517,-1.0,99.68053181966145,-0.08316802978515625,-1.0,376700000,375.0729166666679,0.0,-0.5,-1.0,0.0,0.8460500240325928,0.8461099863052368,-0.00012999773025512695,443772,0.09000015258789062,6.614799976348877,6.63100004196167,6.614799976348877,99.6552963256836
2020-11-12,100.0,99.71566772460938,0.026334126790359846,99.75761312401755,0.01569417041311283,1.0,0.118804931640625,1.0,100.0,0.0,0.0,99.746788135103,0.013656561110622079,1.0,99.68979899088542,0.009267171223967807,1.0,369320000,-78.66341145833576,0.0,-9.800048828125,-1.0,100.0,0.8489900231361389,0.8488749861717224,0.0027233362197875977,401031,-0.3300018310546875,6.630799770355225,6.632400035858154,6.630799770355225,99.77410125732422
2020-11-13,0.0,99.74286651611328,0.02719879150390625,99.76194187108983,0.004328747072278816,1.0,-0.00350189208984375,-1.0,0.0,-100.0,-1.0,99.75472521181347,0.007937076710462065,1.0,99.73333231608073,0.0435333251953125,1.0,348810000,-16.75651041666424,100.0,8.0,1.0,100.0,0.8470799922943115,0.8472139835357666,0.00042998790740966797,338187,-0.9899978637695312,6.610599994659424,6.625400066375732,6.610599994659424,99.77059936523438
2020-11-16,100.0,99.78620147705078,0.0433349609375,99.77429578108463,0.01235390999480046,1.0,-0.00060272216796875,-1.0,0.0,0.0,0.0,99.75981568889779,0.005090477084323197,1.0,99.77156575520833,0.03823343912759469,1.0,418290000,49.33658854166424,0.0,-2.4000244140625,-1.0,100.0,0.844290018081665,0.844219982624054,-0.0005866686503092078,378785,1.2099990844726562,6.605400085449219,6.605400085449219,6.605400085449219,99.7699966430664
2020-11-17,100.0,99.80653381347656,0.02033233642578125,99.7995300120968,0.025234231012163377,1.0,0.0800018310546875,1.0,100.0,100.0,1.0,99.78987661730557,0.030060928407777965,1.0,99.79686482747395,0.025299072265625,1.0,372380000,189.41341145833576,100.0,13.800048828125,1.0,0.0,0.8431900143623352,0.843209981918335,-0.0019333362579345703,243677,0.09000015258789062,6.583799839019775,6.584199905395508,6.583799839019775,99.8499984741211
2020-11-20,100.0,99.88333384195964,0.020001729329436557,99.86393567741237,0.023033992348501897,1.0,0.02500152587890625,1.0,100.0,0.0,0.0,99.86274116342837,0.026129876049495238,1.0,99.88499959309895,0.02166748046875,1.0,305350000,-120.86002604166788,100.0,5.39990234375,1.0,100.0,0.8426399827003479,0.842710018157959,-0.00018334388732910156,276340,0.4099998474121094,6.582399845123291,6.582499980926514,6.582399845123291,99.91500091552734
2020-11-23,0.0,99.89966837565105,0.01633453369140625,99.87562447667337,0.011688799260994642,1.0,-0.029998779296875,-1.0,0.0,-100.0,-1.0,99.87016148769575,0.007420324267386036,1.0,99.89666748046875,0.011667887369796404,1.0,387200000,-180.86002604166788,0.0,-36.39990234375,-1.0,0.0,0.8427900075912476,0.842710018157959,-2.3325284322139872e-05,300717,0.9099998474121094,6.561999797821045,6.585000038146973,6.5619001388549805,99.88500213623047
2020-11-27,100.0,99.94499969482422,0.030331929524734846,99.9338881347804,0.028054864494563958,1.0,0.07999420166015625,1.0,100.0,0.0,0.0,99.92115937752112,0.03441924312421918,1.0,99.92833455403645,0.03499857584634469,1.0,177040000,192.83658854166788,100.0,4.699951171875,1.0,0.0,0.8395000100135803,0.8392080068588257,-0.0016553203264871863,365128,-0.18000030517578125,6.57450008392334,6.582799911499023,6.57450008392334,99.98999786376953
2020-11-30,100.0,100.0066655476888,0.061665852864578596,99.97925865479502,0.04537052001461461,1.0,0.05500030517578125,1.0,100.0,0.0,0.0,99.96243897466252,0.04127959714139706,1.0,99.9816665649414,0.053332010904952654,1.0,551350000,36.13346354166424,0.0,-21.0999755859375,-1.0,0.0,0.8353700041770935,0.835319995880127,-0.0016433397928873328,370755,-0.18999862670898438,6.575900077819824,6.593500137329102,6.576000213623047,100.04499816894531
2020-12-01,0.0,99.97999827067058,-0.026667277018219693,99.94617152100267,-0.03308713379234973,-1.0,-0.14440155029296875,-1.0,0.0,-100.0,-1.0,99.94182485599246,-0.020614118670053472,-1.0,99.97853088378906,-0.00313568115234375,-1.0,429510000,-87.123046875,0.0,-10.0,-1.0,100.0,0.8376799821853638,0.8376500010490417,-0.0004733403523763391,314919,-0.7900009155273438,6.5777997970581055,6.585700035095215,6.5777997970581055,99.90059661865234
2020-12-02,0.0,99.94166564941406,-0.038332621256515154,99.92244768066845,-0.023723840334213264,-1.0,-0.02559661865234375,-1.0,0.0,0.0,0.0,99.91954990399498,-0.0222749519974883,-1.0,99.94019826253255,-0.038332621256515154,-1.0,385280000,-72.080078125,100.0,36.300048828125,1.0,100.0,0.8285099864006042,0.8281999826431274,-0.003663341204325321,368854,0.7299995422363281,6.570799827575684,6.571300029754639,6.570799827575684,99.875
2020-12-03,100.0,99.90999857584636,-0.031667073567703596,99.93996461181933,0.0175169311508796,1.0,0.09999847412109375,1.0,100.0,100.0,1.0,99.93803276070369,0.01848285670871519,1.0,99.91686503092448,-0.023333231608063443,-1.0,405680000,22.10677083333576,100.0,17.89990234375,1.0,100.0,0.8255299925804138,0.8254500031471252,-0.003280003865559933,350768,0.3600006103515625,6.562399864196777,6.563199996948242,6.562399864196777,99.9749984741211
2020-12-04,0.0,99.90360005696614,-0.006398518880217807,99.91357697347202,-0.026387638347316056,-1.0,-0.11419677734375,-1.0,0.0,-100.0,-1.0,99.91228907272826,-0.025743687975435137,-1.0,99.90360005696614,-0.013264973958342807,-1.0,356590000,64.02018229166424,100.0,11.5,1.0,0.0,0.823360025882721,0.8233399987220764,-0.004773318767547607,335453,0.6199989318847656,6.541399955749512,6.55109977722168,6.541399955749512,99.86080169677734
2020-12-07,100.0,99.93860117594402,0.03500111897787406,99.93571910129255,0.022142127820529822,1.0,0.09420013427734375,1.0,100.0,100.0,1.0,99.92652665883708,0.014237586108819755,1.0,99.93026733398438,0.026667277018233904,1.0,365810000,179.31315104166788,0.0,-4.199951171875,-1.0,100.0,0.8250399827957153,0.8249899744987488,-0.0011566678682962683,348871,-0.5,6.530600070953369,6.541999816894531,6.530600070953369,99.95500183105469
2020-12-08,100.0,99.94993591308594,0.011334737141922346,99.96014696271067,0.02442786141811837,1.0,0.0149993896484375,1.0,100.0,0.0,0.0,99.9410181794591,0.014491520622030407,1.0,99.92860158284505,-0.0016657511393276536,-1.0,311190000,25.70638020833212,100.0,26.5,1.0,100.0,0.8258000016212463,0.8255500197410583,9.000301361083984e-05,332641,-0.15999984741210938,6.52869987487793,6.538099765777588,6.52869987487793,99.97000122070312
2020-12-09,0.0,99.94966888427734,-0.00026702880859375,99.92676484525764,-0.03338211745302999,-1.0,-0.11499786376953125,-1.0,0.0,-100.0,-1.0,99.91234657195061,-0.02867160750849962,-1.0,99.92666880289714,-0.0019327799479071928,-1.0,380520000,80.08333333333576,100.0,4.0999755859375,1.0,0.0,0.8257700204849243,0.8256999850273132,0.0008033315340677527,434976,-0.07999801635742188,6.531700134277344,6.5441999435424805,6.531700134277344,99.8550033569336
2020-12-10,100.0,99.92633565266927,-0.023333231608077654,99.92117778420823,-0.005587061049411091,-1.0,0.0749969482421875,1.0,100.0,100.0,1.0,99.91823114969233,0.005884577741724684,1.0,99.9183349609375,-0.008333841959640154,-1.0,325550000,-66.826171875,0.0,-33.9000244140625,-1.0,0.0,0.8277000188827515,0.8278999924659729,0.0008866786956787109,447529,1.2599983215332031,6.542200088500977,6.551300048828125,6.542200088500977,99.93000030517578
2020-12-11,100.0,99.92870076497395,0.0023651123046875,99.95281786362581,0.03164007941758484,1.0,0.08609771728515625,1.0,100.0,0.0,0.0,99.9508534406152,0.032622290922873276,1.0,99.93370056152344,0.0153656005859375,1.0,393870000,-3.24609375,100.0,5.300048828125,1.0,100.0,0.8234900236129761,0.8234320282936096,-0.0007699926694234582,367305,-0.20999908447265625,6.544400215148926,6.547299861907959,6.544400215148926,100.01609802246094
2020-12-14,100.0,99.98169962565105,0.05299886067709281,99.97487763987814,0.022059776252334018,1.0,-0.02109527587890625,-1.0,0.0,-100.0,-1.0,99.96556987593749,0.014716435322284838,1.0,99.98036702473958,0.046666463216141096,1.0,371980000,-35.30013020833576,0.0,-3.0,-1.0,0.0,0.8241599798202515,0.8241710066795349,-0.0005366802215576172,403543,0.4200019836425781,6.5457000732421875,6.549799919128418,6.5457000732421875,99.99500274658203
2020-12-15,0.0,100.01503245035808,0.03333282470703125,99.98658580532893,0.011708165450784236,1.0,0.0099945068359375,1.0,100.0,100.0,1.0,99.97871233509765,0.013142459160164321,1.0,100.00536600748698,0.024998982747405307,1.0,417770000,-37.8203125,0.0,-2.0,-1.0,100.0,0.8231300115585327,0.8231199979782104,-0.0015233357747395093,311169,0.6299972534179688,6.549699783325195,6.554999828338623,6.549699783325195,100.00499725341797
2020-12-18,0.0,100.03169759114583,-0.0033009847005303072,100.01679800454843,-0.008349411209749746,-1.0,-0.01000213623046875,-1.0,0.0,0.0,0.0,99.98832258026334,-0.0016609849558619771,-1.0,99.99500020345052,-0.006665547688811557,-1.0,782070000,131.72330729166788,100.0,8.2000732421875,1.0,0.0,0.815530002117157,0.8154799938201904,-0.0025333364804586145,83711,0.7399978637695312,6.532100200653076,6.543700218200684,6.532100200653076,99.98500061035156
2020-12-21,0.0,100.02636464436848,-0.00533294677734375,100.00753147406094,-0.009266530487494151,-1.0,-0.02490234375,-1.0,0.0,0.0,0.0,99.97891447570942,-0.009408104553926933,-1.0,99.98003387451172,-0.014966328938797346,-1.0,437480000,-10.79361979166788,100.0,2.4000244140625,1.0,0.0,0.8189600110054016,0.818589985370636,-0.0012766718864440918,478098,-1.3599967956542969,6.5366997718811035,6.5543999671936035,6.535999774932861,99.96009826660156
2020-12-22,100.0,100.00636545817058,-0.019999186197907193,100.01502057580626,0.007489101745321136,1.0,0.0699005126953125,1.0,100.0,100.0,1.0,99.99594257690524,0.017028101195819545,1.0,99.99169921875,0.01166534423828125,1.0,388810000,-5.266927083332121,0.0,-2.60009765625,-1.0,0.0,0.8170999884605408,0.8172000050544739,-0.0009233355522155762,295737,-0.720001220703125,6.5482001304626465,6.552499771118164,6.5482001304626465,100.02999877929688
2020-12-23,0.0,100.00299835205078,-0.0033671061197964036,100.00667967179402,-0.0083409040122433,-1.0,-0.0399017333984375,-1.0,0.0,-100.0,-1.0,99.99399406656964,-0.001948510335594733,-1.0,99.99339803059895,0.0016988118489535964,1.0,274050000,-89.17643229166788,0.0,-15.199951171875,-1.0,100.0,0.8206200003623962,0.8205699920654297,0.0016966660817464563,344306,1.0999984741210938,6.542200088500977,6.554100036621094,6.542200088500977,99.99009704589844
2020-12-24,100.0,100.01556650797527,0.012568155924483904,100.01335407481582,0.006674403021804665,1.0,0.0366058349609375,1.0,100.0,100.0,1.0,100.00489700466622,0.010902938096577941,1.0,100.01559956868489,0.0222015380859375,1.0,145570000,-1.0266927083321207,100.0,10.300048828125,1.0,100.0,0.8200799822807312,0.8202499747276306,0.0003733237584431226,167390,0.1100006103515625,6.539599895477295,6.53980016708374,6.539599895477295,100.02670288085938
2020-12-28,100.0,100.02656809488933,0.0110015869140625,100.0299038965569,0.016549821741079995,1.0,0.0363006591796875,1.0,100.0,0.0,0.0,100.02426584979051,0.0193688451242906,1.0,100.02660115559895,0.0110015869140625,1.0,302490000,27.67708333333212,100.0,18.199951171875,1.0,0.0,0.8191999793052673,0.8193299770355225,-0.0004733403523763391,238462,-0.6100006103515625,6.540800094604492,6.5416998863220215,6.540800094604492,100.06300354003906
2020-12-29,100.0,100.05156962076823,0.02500152587890625,100.04160341150669,0.011699514949782497,1.0,0.0019989013671875,1.0,100.0,0.0,0.0,100.03784471366242,0.013578863871913427,1.0,100.05156962076823,0.024968465169280307,1.0,357610000,148.44661458333576,0.0,-14.199951171875,-1.0,100.0,0.8183299899101257,0.8180999755859375,-0.0005833307902017859,213778,0.3800010681152344,6.535600185394287,6.536200046539307,6.535600185394287,100.06500244140625
2020-12-30,100.0,100.07753499348958,0.025965372721344693,100.06260194067895,0.020998529172260305,1.0,0.0395965576171875,1.0,100.0,0.0,0.0,100.0600961421161,0.02225142845367145,1.0,100.07753499348958,0.025965372721344693,1.0,291890000,86.38997395833212,0.0,-1.4000244140625,-1.0,100.0,0.8161100149154663,0.8161299824714661,-0.001529991626739502,266957,0.40000152587890625,6.53000020980835,6.535799980163574,6.53000020980835,100.10459899902344
2020-12-31,100.0,100.10986836751302,0.0323333740234375,100.09506918115576,0.03246724047681937,1.0,0.0503997802734375,1.0,100.0,0.0,0.0,100.09173035450969,0.031634212393598204,1.0,100.10820007324219,0.030665079752608904,1.0,284470000,44.80338541666788,100.0,17.0999755859375,1.0,100.0,0.8130699992179871,0.8130149841308594,-0.002043326695760128,181894,0.11999893188476562,6.522200107574463,6.54610013961792,6.522200107574463,100.15499877929688
2021-01-04,0.0,100.12916819254558,0.019299825032561557,100.10434675960516,0.00927757844939947,1.0,-0.03209686279296875,-1.0,0.0,-100.0,-1.0,100.10212087517445,0.010390520664756764,1.0,100.12749989827473,0.019299825032547346,1.0,475080000,45.13346354166424,100.0,15.199951171875,1.0,100.0,0.8163899779319763,0.8162800073623657,9.332100550329958e-05,528525,-0.9000015258789062,6.525700092315674,6.525700092315674,6.5320000648498535,100.1229019165039
2021-01-05,0.0,100.11430104573567,-0.014867146809905307,100.08956369260137,-0.014783067003790507,-1.0,-0.07289886474609375,-1.0,0.0,0.0,0.0,100.08474826736892,-0.01737260780552674,-1.0,100.1093012491862,-0.018198649088532193,-1.0,350910000,-70.27994791666424,100.0,29.5,1.0,100.0,0.8161299824714661,0.8162199854850769,0.0010199944178264087,643191,2.3100013732910156,6.4604997634887695,6.46619987487793,6.4604997634887695,100.05000305175781
2021-01-06,0.0,100.0139668782552,-0.10033416748046875,100.01270951495692,-0.07685417764444935,-1.0,-0.1753997802734375,-1.0,0.0,0.0,0.0,100.01469993540742,-0.07004833196150173,-1.0,100.01583607991536,-0.09346516927084281,-1.0,500430000,-18.287109375,100.0,10.300048828125,1.0,0.0,0.8130999803543091,0.8129900097846985,-0.002800007661183712,509365,0.7000007629394531,6.4552001953125,6.462299823760986,6.4552001953125,99.87460327148438
2021-01-07,0.0,99.9163335164388,-0.09763336181640625,99.95180695365619,-0.060902561300736124,-1.0,-0.06090545654296875,-1.0,0.0,0.0,0.0,99.94769922858542,-0.06700070682200021,-1.0,99.9127680460612,-0.10306803385415719,-1.0,427810000,91.236328125,0.0,-29.4000244140625,-1.0,100.0,0.8105199933052063,0.8102999925613403,-0.00195666154225671,369292,0.20000076293945312,6.460700035095215,6.478000164031982,6.460700035095215,99.8136978149414
2021-01-08,0.0,99.80466715494792,-0.11166636149087594,99.87620412714449,-0.07560282651169814,-1.0,-0.0886993408203125,-1.0,0.0,0.0,0.0,99.87346564376398,-0.07423358482144238,-1.0,99.80443318684895,-0.10833485921224906,-1.0,381150000,288.443359375,0.0,-14.5999755859375,-1.0,0.0,0.8150799870491028,0.8148999810218811,-0.00034999847412109375,499416,1.4099998474121094,6.477200031280518,6.477399826049805,6.477200031280518,99.7249984741211
2021-01-11,0.0,99.74000040690105,-0.064666748046875,99.80580305660544,-0.07040107053904876,-1.0,-0.05999755859375,-1.0,0.0,0.0,0.0,99.80397740101844,-0.06948824274553544,-1.0,99.73456573486328,-0.06986745198567235,-1.0,356540000,217.52994791666424,0.0,-81.5,-1.0,100.0,0.8204900026321411,0.8205999732017517,0.0024633407592773438,394822,0.009998321533203125,6.474400043487549,6.490600109100342,6.474299907684326,99.66500091552734
2021-01-12,0.0,99.68490091959636,-0.0550994873046875,99.75876982745052,-0.04703322915491981,-1.0,-0.00029754638671875,-1.0,0.0,0.0,0.0,99.75755272372584,-0.04642467729260602,-1.0,99.68490091959636,-0.049664815266922346,-1.0,362620000,37.943359375,100.0,22.5,1.0,0.0,0.8222600221633911,0.8223209977149963,0.0039133429527282715,400200,0.9599990844726562,6.479700088500977,6.479899883270264,6.479700088500977,99.66470336914062
